ano,estado,tipo,tipo2,quantidade
2012,PARÁ,Cédulas - em polímero,10,1
2012,PARÁ,Cédulas - 1a. família,20,324
2012,PARÁ,Cédulas - 2a. família,20,435
2012,PARÁ,Cédulas - 1a. família,50,627
2012,PARÁ,Cédulas - 2a. família,50,415
2012,PARÁ,Cédulas - 1a. família,100,433
2012,PARÁ,Cédulas - 2a. família,100,1952
2012,PARAÍBA,Cédulas - 1a. família,2,6
2012,PARAÍBA,Cédulas - 1a. família,5,23
2012,PARAÍBA,Cédulas - 1a. família,10,154
2012,PARAÍBA,Cédulas - 1a. família,20,657
2012,PARAÍBA,Cédulas - 2a. família,20,1
2012,PARAÍBA,Cédulas - 1a. família,50,807
2012,PARAÍBA,Cédulas - 2a. família,50,238
2012,PARAÍBA,Cédulas - 1a. família,100,832
2012,PARAÍBA,Cédulas - 2a. família,100,1001
2012,PARANÁ,Cédulas - 1a. família,2,44
2012,PARANÁ,Cédulas - 1a. família,5,247
2012,PARANÁ,Cédulas - 1a. família,10,1006
2012,PARANÁ,Cédulas - 2a. família,10,3
2012,PARANÁ,Cédulas - em polímero,10,10
2012,PARANÁ,Cédulas - 1a. família,20,16895
2012,PARANÁ,Cédulas - 2a. família,20,20
2012,PARANÁ,Cédulas - 1a. família,50,14047
2012,PARANÁ,Cédulas - 2a. família,50,393
2012,PARANÁ,Cédulas - 1a. família,100,9498
2012,PARANÁ,Cédulas - 2a. família,100,3153
2012,PERNAMBUCO,Cédulas - 1a. família,2,104
2012,PERNAMBUCO,Cédulas - 1a. família,5,223
2012,PERNAMBUCO,Cédulas - 1a. família,10,401
2012,PERNAMBUCO,Cédulas - 2a. família,10,6
2012,PERNAMBUCO,Cédulas - em polímero,10,3
2012,PERNAMBUCO,Cédulas - 1a. família,20,1569
2012,PERNAMBUCO,Cédulas - 2a. família,20,92
2012,PERNAMBUCO,Cédulas - 1a. família,50,1984
2012,PERNAMBUCO,Cédulas - 2a. família,50,2977
2012,PERNAMBUCO,Cédulas - 1a. família,100,3202
2012,PERNAMBUCO,Cédulas - 2a. família,100,4706
2012,PIAUÍ,Cédulas - 1a. família,2,1
2012,PIAUÍ,Cédulas - 1a. família,5,18
2012,PIAUÍ,Cédulas - 1a. família,10,195
2012,PIAUÍ,Cédulas - 1a. família,20,138
2012,PIAUÍ,Cédulas - 2a. família,20,8
2012,PIAUÍ,Cédulas - 1a. família,50,952
2012,PIAUÍ,Cédulas - 2a. família,50,374
2012,PIAUÍ,Cédulas - 1a. família,100,659
2012,PIAUÍ,Cédulas - 2a. família,100,1084
2012,RIO DE JANEIRO,Cédulas - 1a. família,1,1
2012,RIO DE JANEIRO,Cédulas - 1a. família,2,46
2012,RIO DE JANEIRO,Cédulas - 1a. família,5,287
2012,RIO DE JANEIRO,Cédulas - 1a. família,10,850
2012,RIO DE JANEIRO,Cédulas - 2a. família,10,22
2012,RIO DE JANEIRO,Cédulas - em polímero,10,3
2012,RIO DE JANEIRO,Cédulas - 1a. família,20,18791
2012,RIO DE JANEIRO,Cédulas - 2a. família,20,61
2012,RIO DE JANEIRO,Cédulas - 2a. família,50,4422
2012,RIO DE JANEIRO,Cédulas - 1a. família,100,12468
2012,RIO DE JANEIRO,Cédulas - 2a. família,100,16906
2012,RIO GRANDE DO NORTE,Cédulas - 1a. família,1,2
2012,RIO GRANDE DO NORTE,Cédulas - 1a. família,2,3
2012,RIO GRANDE DO NORTE,Cédulas - 1a. família,5,18
2012,RIO GRANDE DO NORTE,Cédulas - 1a. família,10,86
2012,RIO GRANDE DO NORTE,Cédulas - 1a. família,20,318
2012,RIO GRANDE DO NORTE,Cédulas - 2a. família,20,3
2012,RIO GRANDE DO NORTE,Cédulas - 1a. família,50,269
2012,RIO GRANDE DO NORTE,Cédulas - 2a. família,50,256
2012,RIO GRANDE DO NORTE,Cédulas - 1a. família,100,432
2012,RIO GRANDE DO NORTE,Cédulas - 2a. família,100,316
2012,RIO GRANDE DO SUL,Cédulas - 1a. família,1,2
2012,RIO GRANDE DO SUL,Cédulas - 1a. família,2,67
2012,RIO GRANDE DO SUL,Cédulas - 1a. família,5,339
2012,RIO GRANDE DO SUL,Cédulas - 2a. família,10,78
2012,RIO GRANDE DO SUL,Cédulas - em polímero,10,13
2012,RIO GRANDE DO SUL,Cédulas - 1a. família,20,4116
2012,RIO GRANDE DO SUL,Cédulas - 2a. família,20,1517
2012,RIO GRANDE DO SUL,Cédulas - 1a. família,50,8056
2012,RIO GRANDE DO SUL,Cédulas - 2a. família,50,5328
2012,RIO GRANDE DO SUL,Cédulas - 1a. família,100,6387
2012,RIO GRANDE DO SUL,Cédulas - 2a. família,100,2358
2012,RONDÔNIA,Cédulas - 1a. família,2,4
2012,RONDÔNIA,Cédulas - 1a. família,5,19
2012,RONDÔNIA,Cédulas - 1a. família,10,137
2012,RONDÔNIA,Cédulas - em polímero,10,1
2012,RONDÔNIA,Cédulas - 1a. família,20,192
2012,RONDÔNIA,Cédulas - 2a. família,20,43
2012,RONDÔNIA,Cédulas - 1a. família,50,464
2012,RONDÔNIA,Cédulas - 2a. família,50,25
2012,RONDÔNIA,Cédulas - 1a. família,100,250
2012,RONDÔNIA,Cédulas - 2a. família,100,80
2012,RORAIMA,Cédulas - 1a. família,5,1
2012,RORAIMA,Cédulas - 1a. família,10,6
2012,RORAIMA,Cédulas - 1a. família,20,9
2012,RORAIMA,Cédulas - 1a. família,50,312
2012,RORAIMA,Cédulas - 2a. família,50,17
2012,RORAIMA,Cédulas - 1a. família,100,25
2012,RORAIMA,Cédulas - 2a. família,100,19
2012,SANTA CATARINA,Cédulas - 1a. família,2,39
2012,SANTA CATARINA,Cédulas - 1a. família,5,83
2012,SANTA CATARINA,Cédulas - 1a. família,10,506
2012,SANTA CATARINA,Cédulas - 2a. família,10,3
2012,SANTA CATARINA,Cédulas - em polímero,10,2
2012,SANTA CATARINA,Cédulas - 1a. família,20,8199
2012,SANTA CATARINA,Cédulas - 2a. família,20,46
2012,SANTA CATARINA,Cédulas - 1a. família,50,6004
2012,SANTA CATARINA,Cédulas - 2a. família,50,1215
2012,SANTA CATARINA,Cédulas - 1a. família,100,8136
2012,SANTA CATARINA,Cédulas - 2a. família,100,1239
2012,SÃO PAULO,Cédulas - 1a. família,1,2
2012,SÃO PAULO,Cédulas - 1a. família,2,215
2012,SÃO PAULO,Cédulas - 1a. família,5,1251
2012,SÃO PAULO,Cédulas - 1a. família,10,5441
2012,SÃO PAULO,Cédulas - 2a. família,10,19
2012,SÃO PAULO,Cédulas - em polímero,10,347
2012,SÃO PAULO,Cédulas - 1a. família,20,17928
2012,SÃO PAULO,Cédulas - 2a. família,20,528
2012,SÃO PAULO,Cédulas - 1a. família,50,34316
2012,SÃO PAULO,Cédulas - 2a. família,50,12078
2012,SÃO PAULO,Cédulas - 1a. família,100,36453
2012,SÃO PAULO,Cédulas - 2a. família,100,54139
2012,SERGIPE,Cédulas - 1a. família,2,56
2012,SERGIPE,Cédulas - 1a. família,5,40
2012,SERGIPE,Cédulas - 1a. família,10,1655
2012,SERGIPE,Cédulas - 2a. família,10,447
2012,SERGIPE,Cédulas - em polímero,10,1
2012,SERGIPE,Cédulas - 1a. família,20,293
2012,SERGIPE,Cédulas - 2a. família,20,191
2012,SERGIPE,Cédulas - 1a. família,50,388
2012,SERGIPE,Cédulas - 2a. família,50,601
2012,SERGIPE,Cédulas - 1a. família,100,263
2012,SERGIPE,Cédulas - 2a. família,100,1546
2012,TOCANTINS,Cédulas - 1a. família,2,2
2012,TOCANTINS,Cédulas - 1a. família,5,32
2012,TOCANTINS,Cédulas - 1a. família,10,55
2012,TOCANTINS,Cédulas - 2a. família,10,1
2012,TOCANTINS,Cédulas - em polímero,10,1
2012,TOCANTINS,Cédulas - 1a. família,20,101
2012,TOCANTINS,Cédulas - 2a. família,20,1
2012,TOCANTINS,Cédulas - 1a. família,50,696
2012,TOCANTINS,Cédulas - 2a. família,50,102
2012,TOCANTINS,Cédulas - 1a. família,100,377
2012,TOCANTINS,Cédulas - 2a. família,100,834
2013,ACRE,Cédulas - 1a. família,5,1
2013,ACRE,Cédulas - 1a. família,10,3
2013,ACRE,Cédulas - 2a. família,10,1
2013,ACRE,Cédulas - 1a. família,20,59
2013,ACRE,Cédulas - 2a. família,20,95
2013,ACRE,Cédulas - 1a. família,50,71
2013,ACRE,Cédulas - 2a. família,50,7
2013,ACRE,Cédulas - 1a. família,100,119
2013,ACRE,Cédulas - 2a. família,100,46
2013,ALAGOAS,Cédulas - 1a. família,2,11
2013,ALAGOAS,Cédulas - 1a. família,5,124
2013,ALAGOAS,Cédulas - 1a. família,10,588
2013,ALAGOAS,Cédulas - 2a. família,10,126
2013,ALAGOAS,Cédulas - em polímero,10,2
2013,ALAGOAS,Cédulas - 1a. família,20,99
2013,ALAGOAS,Cédulas - 2a. família,20,214
2013,ALAGOAS,Cédulas - 1a. família,50,427
2013,ALAGOAS,Cédulas - 2a. família,50,180
2013,ALAGOAS,Cédulas - 1a. família,100,534
2013,ALAGOAS,Cédulas - 2a. família,100,3451
2013,AMAPÁ,Cédulas - 1a. família,2,1
2013,AMAPÁ,Cédulas - 1a. família,5,2
2013,AMAPÁ,Cédulas - 1a. família,10,17
2013,AMAPÁ,Cédulas - 2a. família,10,2
2013,AMAPÁ,Cédulas - 2a. família,20,97
2013,AMAPÁ,Cédulas - 1a. família,50,20
2013,AMAPÁ,Cédulas - 2a. família,50,78
2013,AMAPÁ,Cédulas - 1a. família,100,107
2013,AMAPÁ,Cédulas - 2a. família,100,498
2013,AMAZONAS,Cédulas - 1a. família,2,3
2013,AMAZONAS,Cédulas - 1a. família,5,18
2013,AMAZONAS,Cédulas - 1a. família,10,48
2013,AMAZONAS,Cédulas - 2a. família,10,18
2013,AMAZONAS,Cédulas - em polímero,10,4
2013,AMAZONAS,Cédulas - 1a. família,20,56
2013,AMAZONAS,Cédulas - 2a. família,20,48
2013,AMAZONAS,Cédulas - 1a. família,50,242
2013,AMAZONAS,Cédulas - 2a. família,50,78
2013,AMAZONAS,Cédulas - 1a. família,100,874
2013,AMAZONAS,Cédulas - 2a. família,100,453
2013,BAHIA,Cédulas - 1a. família,2,34
2013,BAHIA,Cédulas - 2a. família,2,8
2013,BAHIA,Cédulas - 1a. família,5,196
2013,BAHIA,Cédulas - 2a. família,5,3
2013,BAHIA,Cédulas - 1a. família,10,508
2013,BAHIA,Cédulas - 2a. família,10,143
2013,BAHIA,Cédulas - em polímero,10,7
2013,BAHIA,Cédulas - 1a. família,20,3514
2013,BAHIA,Cédulas - 1a. família,50,2488
2013,BAHIA,Cédulas - 2a. família,50,2531
2013,BAHIA,Cédulas - 1a. família,100,3821
2013,BAHIA,Cédulas - 2a. família,100,14559
2013,CEARÁ,Cédulas - 1a. família,2,5
2013,CEARÁ,Cédulas - 1a. família,5,58
2013,CEARÁ,Cédulas - 1a. família,10,311
2013,CEARÁ,Cédulas - 2a. família,10,351
2013,CEARÁ,Cédulas - 1a. família,20,425
2013,CEARÁ,Cédulas - 2a. família,20,615
2013,CEARÁ,Cédulas - 1a. família,50,1091
2013,CEARÁ,Cédulas - 2a. família,50,442
2013,CEARÁ,Cédulas - 1a. família,100,1432
2013,CEARÁ,Cédulas - 2a. família,100,2723
2013,DISTRITO FEDERAL,Cédulas - 1a. família,1,22
2013,DISTRITO FEDERAL,Cédulas - 1a. família,2,10
2013,DISTRITO FEDERAL,Cédulas - 2a. família,2,2
2013,DISTRITO FEDERAL,Cédulas - 1a. família,5,193
2013,DISTRITO FEDERAL,Cédulas - 1a. família,10,463
2013,DISTRITO FEDERAL,Cédulas - 2a. família,10,19
2013,DISTRITO FEDERAL,Cédulas - em polímero,10,3
2013,DISTRITO FEDERAL,Cédulas - 1a. família,20,2034
2013,DISTRITO FEDERAL,Cédulas - 2a. família,20,291
2013,DISTRITO FEDERAL,Cédulas - 1a. família,50,3073
2013,DISTRITO FEDERAL,Cédulas - 2a. família,50,232
2013,DISTRITO FEDERAL,Cédulas - 1a. família,100,2601
2013,DISTRITO FEDERAL,Cédulas - 2a. família,100,2467
2013,ESPÍRITO SANTO,Cédulas - 1a. família,2,53
2013,ESPÍRITO SANTO,Cédulas - 2a. família,2,1
2013,ESPÍRITO SANTO,Cédulas - 1a. família,5,80
2013,ESPÍRITO SANTO,Cédulas - 1a. família,10,161
2013,ESPÍRITO SANTO,Cédulas - 2a. família,10,15
2013,ESPÍRITO SANTO,Cédulas - em polímero,10,1
2013,ESPÍRITO SANTO,Cédulas - 1a. família,20,250
2013,ESPÍRITO SANTO,Cédulas - 2a. família,20,1214
2013,ESPÍRITO SANTO,Cédulas - 1a. família,50,1594
2013,ESPÍRITO SANTO,Cédulas - 2a. família,50,93
2013,ESPÍRITO SANTO,Cédulas - 1a. família,100,1018
2013,ESPÍRITO SANTO,Cédulas - 2a. família,100,1065
2013,GOIÁS,Cédulas - 1a. família,2,39
2013,GOIÁS,Cédulas - 1a. família,5,364
2013,GOIÁS,Cédulas - 2a. família,5,3
2013,GOIÁS,Cédulas - 1a. família,10,848
2013,GOIÁS,Cédulas - 2a. família,10,55
2013,GOIÁS,Cédulas - 1a. família,20,3536
2013,GOIÁS,Cédulas - 2a. família,20,1715
2013,GOIÁS,Cédulas - 1a. família,50,7343
2013,GOIÁS,Cédulas - 2a. família,50,662
2013,GOIÁS,Cédulas - 1a. família,100,3222
2013,GOIÁS,Cédulas - 2a. família,100,5905
2013,MARANHÃO,Cédulas - 1a. família,2,3
2013,MARANHÃO,Cédulas - 1a. família,5,43
2013,MARANHÃO,Cédulas - 1a. família,10,254
2013,MARANHÃO,Cédulas - 2a. família,10,31
2013,MARANHÃO,Cédulas - 1a. família,20,175
2013,MARANHÃO,Cédulas - 2a. família,20,573
2013,MARANHÃO,Cédulas - 1a. família,50,544
2013,MARANHÃO,Cédulas - 2a. família,50,474
2013,MARANHÃO,Cédulas - 1a. família,100,662
2013,MARANHÃO,Cédulas - 2a. família,100,4053
2013,MATO GROSSO,Cédulas - 1a. família,2,3
2013,MATO GROSSO,Cédulas - 1a. família,5,19
2013,MATO GROSSO,Cédulas - 2a. família,5,1
2013,MATO GROSSO,Cédulas - 1a. família,10,117
2013,MATO GROSSO,Cédulas - 2a. família,10,9
2013,MATO GROSSO,Cédulas - 2a. família,20,30
2013,MATO GROSSO,Cédulas - 1a. família,50,1368
2013,MATO GROSSO,Cédulas - 2a. família,50,67
2013,MATO GROSSO,Cédulas - 1a. família,100,3069
2013,MATO GROSSO,Cédulas - 2a. família,100,1027
2013,MATO GROSSO DO SUL,Cédulas - 1a. família,2,6
2013,MATO GROSSO DO SUL,Cédulas - 1a. família,5,8
2013,MATO GROSSO DO SUL,Cédulas - 1a. família,10,4067
2013,MATO GROSSO DO SUL,Cédulas - 2a. família,10,7
2013,MATO GROSSO DO SUL,Cédulas - 1a. família,20,15136
2013,MATO GROSSO DO SUL,Cédulas - 2a. família,20,18
2013,MATO GROSSO DO SUL,Cédulas - 1a. família,50,8954
2013,MATO GROSSO DO SUL,Cédulas - 2a. família,50,63
2013,MATO GROSSO DO SUL,Cédulas - 1a. família,100,6307
2013,MATO GROSSO DO SUL,Cédulas - 2a. família,100,282
2013,MINAS GERAIS,Cédulas - 1a. família,2,104
2013,MINAS GERAIS,Cédulas - 1a. família,5,649
2013,MINAS GERAIS,Cédulas - 2a. família,5,7
2013,MINAS GERAIS,Cédulas - 1a. família,10,1235
2013,MINAS GERAIS,Cédulas - 2a. família,10,77
2013,MINAS GERAIS,Cédulas - em polímero,10,57
2013,MINAS GERAIS,Cédulas - 1a. família,20,2408
2013,MINAS GERAIS,Cédulas - 2a. família,20,6774
2013,MINAS GERAIS,Cédulas - 1a. família,50,10923
2013,MINAS GERAIS,Cédulas - 2a. família,50,1349
2013,MINAS GERAIS,Cédulas - 1a. família,100,7462
2013,MINAS GERAIS,Cédulas - 2a. família,100,8996
2013,PARÁ,Cédulas - 1a. família,2,11
2013,PARÁ,Cédulas - 1a. família,5,48
2013,PARÁ,Cédulas - 2a. família,5,1
2013,PARÁ,Cédulas - 1a. família,10,92
2013,PARÁ,Cédulas - 2a. família,10,17
2013,PARÁ,Cédulas - 1a. família,20,170
2013,PARÁ,Cédulas - 2a. família,20,1249
2013,PARÁ,Cédulas - 1a. família,50,518
2013,PARÁ,Cédulas - 2a. família,50,369
2013,PARÁ,Cédulas - 1a. família,100,636
2013,PARÁ,Cédulas - 2a. família,100,2301
2013,PARAÍBA,Cédulas - 1a. família,2,3
2013,PARAÍBA,Cédulas - 1a. família,5,9
2013,PARAÍBA,Cédulas - 2a. família,5,1
2013,PARAÍBA,Cédulas - 1a. família,10,52
2013,PARAÍBA,Cédulas - 2a. família,10,5
2013,PARAÍBA,Cédulas - 1a. família,20,785
2013,PARAÍBA,Cédulas - 2a. família,20,166
2013,PARAÍBA,Cédulas - 1a. família,50,1019
2013,PARAÍBA,Cédulas - 2a. família,50,119
2013,PARAÍBA,Cédulas - 1a. família,100,565
2013,PARAÍBA,Cédulas - 2a. família,100,800
2013,PARANÁ,Cédulas - 1a. família,2,88
2013,PARANÁ,Cédulas - 1a. família,5,206
2013,PARANÁ,Cédulas - 2a. família,5,1
2013,PARANÁ,Cédulas - 1a. família,10,482
2013,PARANÁ,Cédulas - 2a. família,10,35
2013,PARANÁ,Cédulas - em polímero,10,333
2013,PARANÁ,Cédulas - 2a. família,20,365
2013,PARANÁ,Cédulas - 1a. família,50,9449
2013,PARANÁ,Cédulas - 2a. família,50,831
2013,PARANÁ,Cédulas - 2a. família,100,2077
2013,PERNAMBUCO,Cédulas - 1a. família,2,104
2013,PERNAMBUCO,Cédulas - 1a. família,5,327
2013,PERNAMBUCO,Cédulas - 1a. família,10,521
2013,PERNAMBUCO,Cédulas - 2a. família,10,64
2013,PERNAMBUCO,Cédulas - em polímero,10,11
2013,PERNAMBUCO,Cédulas - 1a. família,20,1065
2013,PERNAMBUCO,Cédulas - 2a. família,20,975
2013,PERNAMBUCO,Cédulas - 2a. família,50,756
2013,PERNAMBUCO,Cédulas - 1a. família,100,2452
2013,PIAUÍ,Cédulas - 1a. família,5,90
2013,PIAUÍ,Cédulas - 1a. família,10,353
2013,PIAUÍ,Cédulas - 2a. família,10,13
2013,PIAUÍ,Cédulas - 1a. família,20,99
2013,PIAUÍ,Cédulas - 2a. família,20,57
2013,PIAUÍ,Cédulas - 1a. família,50,704
2013,PIAUÍ,Cédulas - 2a. família,50,156
2013,PIAUÍ,Cédulas - 1a. família,100,368
2013,PIAUÍ,Cédulas - 2a. família,100,1617
2013,RIO DE JANEIRO,Cédulas - 1a. família,2,50
2013,RIO DE JANEIRO,Cédulas - 1a. família,5,311
2013,RIO DE JANEIRO,Cédulas - 2a. família,5,1
2013,RIO DE JANEIRO,Cédulas - 1a. família,10,751
2013,RIO DE JANEIRO,Cédulas - 2a. família,10,223
2013,RIO DE JANEIRO,Cédulas - em polímero,10,3
2013,RIO DE JANEIRO,Cédulas - 2a. família,20,4211
2013,RIO DE JANEIRO,Cédulas - 1a. família,50,21626
2013,RIO DE JANEIRO,Cédulas - 2a. família,50,1778
2013,RIO DE JANEIRO,Cédulas - 1a. família,100,14979
2013,RIO DE JANEIRO,Cédulas - 2a. família,100,17695
2013,RIO GRANDE DO NORTE,Cédulas - 1a. família,2,8
2013,RIO GRANDE DO NORTE,Cédulas - 1a. família,5,13
2013,RIO GRANDE DO NORTE,Cédulas - 1a. família,10,79
2013,RIO GRANDE DO NORTE,Cédulas - 2a. família,10,4
2013,RIO GRANDE DO NORTE,Cédulas - 1a. família,20,191
2013,RIO GRANDE DO NORTE,Cédulas - 2a. família,20,96
2013,RIO GRANDE DO NORTE,Cédulas - 2a. família,50,82
2013,RIO GRANDE DO NORTE,Cédulas - 1a. família,100,313
2013,RIO GRANDE DO NORTE,Cédulas - 2a. família,100,1401
2013,RIO GRANDE DO SUL,Cédulas - 1a. família,2,117
2013,RIO GRANDE DO SUL,Cédulas - 2a. família,2,3
2013,RIO GRANDE DO SUL,Cédulas - 1a. família,5,198
2013,RIO GRANDE DO SUL,Cédulas - 2a. família,5,208
2013,RIO GRANDE DO SUL,Cédulas - 1a. família,10,1292
2013,RIO GRANDE DO SUL,Cédulas - 2a. família,10,253
2013,RIO GRANDE DO SUL,Cédulas - em polímero,10,5
2013,RIO GRANDE DO SUL,Cédulas - 1a. família,20,1725
2013,RIO GRANDE DO SUL,Cédulas - 1a. família,50,9683
2013,RIO GRANDE DO SUL,Cédulas - 2a. família,50,3785
2013,RIO GRANDE DO SUL,Cédulas - 2a. família,100,3654
2013,RONDÔNIA,Cédulas - 1a. família,2,3
2013,RONDÔNIA,Cédulas - 1a. família,5,12
2013,RONDÔNIA,Cédulas - 1a. família,10,114
2013,RONDÔNIA,Cédulas - 2a. família,10,4
2013,RONDÔNIA,Cédulas - 1a. família,20,86
2013,RONDÔNIA,Cédulas - 2a. família,20,120
2013,RONDÔNIA,Cédulas - 1a. família,50,514
2013,RONDÔNIA,Cédulas - 2a. família,50,10
2013,RONDÔNIA,Cédulas - 1a. família,100,194
2013,RONDÔNIA,Cédulas - 2a. família,100,146
2013,RORAIMA,Cédulas - 1a. família,5,2
2013,RORAIMA,Cédulas - 1a. família,10,4
2013,RORAIMA,Cédulas - 2a. família,10,3
2013,RORAIMA,Cédulas - 1a. família,20,2
2013,RORAIMA,Cédulas - 2a. família,20,7
2013,RORAIMA,Cédulas - 1a. família,50,67
2013,RORAIMA,Cédulas - 2a. família,50,4
2013,RORAIMA,Cédulas - 1a. família,100,22
2013,RORAIMA,Cédulas - 2a. família,100,24
2013,SANTA CATARINA,Cédulas - 1a. família,2,46
2013,SANTA CATARINA,Cédulas - 1a. família,5,111
2013,SANTA CATARINA,Cédulas - 2a. família,5,3
2013,SANTA CATARINA,Cédulas - 1a. família,10,302
2013,SANTA CATARINA,Cédulas - 2a. família,10,26
2013,SANTA CATARINA,Cédulas - em polímero,10,5
2013,SANTA CATARINA,Cédulas - 1a. família,20,5001
2013,SANTA CATARINA,Cédulas - 2a. família,20,163
2013,SANTA CATARINA,Cédulas - 1a. família,50,6064
2013,SANTA CATARINA,Cédulas - 2a. família,50,307
2013,SANTA CATARINA,Cédulas - 1a. família,100,6404
2013,SANTA CATARINA,Cédulas - 2a. família,100,1093
2013,SÃO PAULO,Cédulas - 1a. família,2,391
2013,SÃO PAULO,Cédulas - 2a. família,2,1
2013,SÃO PAULO,Cédulas - 1a. família,5,1061
2013,SÃO PAULO,Cédulas - 2a. família,5,82
2013,SÃO PAULO,Cédulas - 1a. família,10,4006
2013,SÃO PAULO,Cédulas - 2a. família,10,754
2013,SÃO PAULO,Cédulas - em polímero,10,72
2013,SÃO PAULO,Cédulas - 1a. família,20,21097
2013,SÃO PAULO,Cédulas - 2a. família,20,6117
2013,SÃO PAULO,Cédulas - 1a. família,50,27192
2013,SÃO PAULO,Cédulas - 2a. família,50,5436
2013,SÃO PAULO,Cédulas - 1a. família,100,44229
2013,SERGIPE,Cédulas - 1a. família,2,12
2013,SERGIPE,Cédulas - 2a. família,2,1
2013,SERGIPE,Cédulas - 1a. família,5,35
2013,SERGIPE,Cédulas - 2a. família,5,2
2013,SERGIPE,Cédulas - 1a. família,10,912
2013,SERGIPE,Cédulas - 2a. família,10,553
2013,SERGIPE,Cédulas - em polímero,10,2
2013,SERGIPE,Cédulas - 1a. família,20,96
2013,SERGIPE,Cédulas - 2a. família,20,1356
2013,SERGIPE,Cédulas - 1a. família,50,404
2013,SERGIPE,Cédulas - 2a. família,50,150
2013,SERGIPE,Cédulas - 1a. família,100,171
2013,SERGIPE,Cédulas - 2a. família,100,1153
2013,TOCANTINS,Cédulas - 1a. família,2,1
2013,TOCANTINS,Cédulas - 1a. família,5,23
2013,TOCANTINS,Cédulas - 2a. família,5,1
2013,TOCANTINS,Cédulas - 1a. família,10,24
2013,TOCANTINS,Cédulas - 1a. família,20,124
2013,TOCANTINS,Cédulas - 2a. família,20,75
2013,TOCANTINS,Cédulas - 1a. família,50,693
2013,TOCANTINS,Cédulas - 2a. família,50,735
2013,TOCANTINS,Cédulas - 1a. família,100,798
2013,TOCANTINS,Cédulas - 2a. família,100,732
2014,ACRE,Cédulas - 1a. família,5,6
2014,ACRE,Cédulas - 1a. família,10,10
2014,ACRE,Cédulas - 2a. família,10,5
2014,ACRE,Cédulas - 1a. família,20,4
2014,ACRE,Cédulas - 2a. família,20,100
2014,ACRE,Cédulas - 1a. família,50,28
2014,ACRE,Cédulas - 2a. família,50,15
2014,ACRE,Cédulas - 1a. família,100,457
2014,ACRE,Cédulas - 2a. família,100,25
2014,ALAGOAS,Cédulas - 1a. família,2,1
2014,ALAGOAS,Cédulas - 2a. família,2,1
2014,ALAGOAS,Cédulas - 1a. família,5,40
2014,ALAGOAS,Cédulas - 2a. família,5,23
2014,ALAGOAS,Cédulas - 1a. família,10,75
2014,ALAGOAS,Cédulas - 2a. família,10,112
2014,ALAGOAS,Cédulas - 1a. família,20,138
2014,ALAGOAS,Cédulas - 2a. família,20,558
2014,ALAGOAS,Cédulas - 1a. família,50,166
2014,ALAGOAS,Cédulas - 2a. família,50,654
2014,ALAGOAS,Cédulas - 1a. família,100,276
2014,ALAGOAS,Cédulas - 2a. família,100,1705
2014,AMAPÁ,Cédulas - 1a. família,5,1
2014,AMAPÁ,Cédulas - 2a. família,5,7
2014,AMAPÁ,Cédulas - 2a. família,10,7
2014,AMAPÁ,Cédulas - 2a. família,20,188
2014,AMAPÁ,Cédulas - 1a. família,50,25
2014,AMAPÁ,Cédulas - 2a. família,50,187
2014,AMAPÁ,Cédulas - 1a. família,100,24
2014,AMAPÁ,Cédulas - 2a. família,100,756
2014,AMAZONAS,Cédulas - 1a. família,2,5
2014,AMAZONAS,Cédulas - 2a. família,2,1
2014,AMAZONAS,Cédulas - 1a. família,5,8
2014,AMAZONAS,Cédulas - 2a. família,5,12
2014,AMAZONAS,Cédulas - 1a. família,10,53
2014,AMAZONAS,Cédulas - 2a. família,10,8
2014,AMAZONAS,Cédulas - 1a. família,20,22
2014,AMAZONAS,Cédulas - 2a. família,20,160
2014,AMAZONAS,Cédulas - 1a. família,50,244
2014,AMAZONAS,Cédulas - 2a. família,50,191
2014,AMAZONAS,Cédulas - 1a. família,100,992
2014,AMAZONAS,Cédulas - 2a. família,100,532
2014,BAHIA,Cédulas - 1a. família,2,17
2014,BAHIA,Cédulas - 2a. família,2,17
2014,BAHIA,Cédulas - 1a. família,5,150
2014,BAHIA,Cédulas - 2a. família,5,112
2014,BAHIA,Cédulas - 1a. família,10,352
2014,BAHIA,Cédulas - 2a. família,10,515
2014,BAHIA,Cédulas - em polímero,10,598
